id,monster_id1,monster_level1,monster_star1,post1,skill_level1,monster_id2,monster_level2,monster_star2,post2,skill_level2,monster_id3,monster_level3,monster_star3,post3,skill_level3,monster_id4,monster_level4,monster_star4,post4,skill_level4,ai,size1,size2,size3,size4
1010141,1006330,90,4,0,40|30|1|1|1,1004312,90,4,0,40|30|1|1|1,0,1,1,0,40|30|1|1|1,0,1,1,0,40|30|1|1|1,0,0,0,0,0
1010151,1006329,80,4,0,40|30|1|1|1,1004305,80,4,0,40|30|1|1|1,0,1,1,0,40|30|1|1|1,0,1,1,0,40|30|1|1|1,0,0,0,0,0
1010161,1006330,90,4,0,40|35|1|1|1,1004304,90,4,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,0,0,0,0
1010171,1006328,90,4,0,40|35|1|1|1,1004311,90,4,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,0,0,0,0
1010181,1006314,90,4,0,40|35|1|1|1,1004315,90,4,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,0,0,0,0
1010191,1006328,90,4,0,40|35|1|1|1,1004305,90,4,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,0,0,0,0
1010201,1006314,80,4,0,40|35|1|1|1,1004315,80,4,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,1,1,0,40|35|1|1|1,0,0,0,0,0
1011111,1005312,90,4,0,45|35|1|1|1,1005311,90,4,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,0,0,0,0
1011121,1005311,90,4,0,45|35|1|1|1,1005327,90,4,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,0,0,0,0
1011131,1005356,90,4,0,45|35|1|1|1,1005312,90,4,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,0,0,0,0
1011141,1005341,90,4,0,45|35|1|1|1,1005311,90,4,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,0,0,0,0
1011151,1005327,80,4,0,45|35|1|1|1,1005312,80,4,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,1,1,0,45|35|1|1|1,0,0,0,0,0
1011161,1005311,90,4,0,45|40|1|1|1,1005312,90,4,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,0,0,0,0
1011171,1005327,90,4,0,45|40|1|1|1,1005311,90,4,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,0,0,0,0
1011181,1005356,90,4,0,45|40|1|1|1,1005312,90,4,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,0,0,0,0
1011191,1005341,90,4,0,45|40|1|1|1,1005311,90,4,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,0,0,0,0
1011201,1005327,80,4,0,45|40|1|1|1,1005311,80,4,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,1,1,0,45|40|1|1|1,0,0,0,0,0
1012111,1005307,100,4,0,50|40|1|1|1,1005308,100,4,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,0,0,0,0
1012121,1005307,100,4,0,50|40|1|1|1,1005309,100,4,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,0,0,0,0
1012131,1005304,100,4,0,50|40|1|1|1,1005305,100,4,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,0,0,0,0
1012141,1005337,100,4,0,50|40|1|1|1,1005338,100,4,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,0,0,0,0
1012151,1005318,90,4,0,50|40|1|1|1,1005338,90,4,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,1,1,0,50|40|1|1|1,0,0,0,0,0
1012161,1005307,100,4,0,50|45|1|1|1,1005308,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1012171,1005307,100,4,0,50|45|1|1|1,1005309,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1012181,1005304,100,4,0,50|45|1|1|1,1005305,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1012191,1005337,100,4,0,50|45|1|1|1,1005338,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1012201,1005318,90,4,0,50|45|1|1|1,1005338,90,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1013111,1005304,100,4,0,50|45|1|1|1,1006319,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1013121,1005304,100,4,0,50|45|1|1|1,1006305,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1013131,1005311,100,4,0,50|45|1|1|1,1006312,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1013141,1005321,100,4,0,50|45|1|1|1,1006309,100,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1013151,1005314,90,4,0,50|45|1|1|1,1006315,90,4,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,1,1,0,50|45|1|1|1,0,0,0,0,0
1013161,1005311,100,4,0,55|45|1|1|1,1006301,100,4,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1013171,1005305,100,4,0,55|45|1|1|1,1006306,100,4,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1013181,1005304,100,4,0,55|45|1|1|1,1006319,100,4,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1013191,1005304,100,4,0,55|45|1|1|1,1006305,100,4,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1013201,1005314,90,4,0,55|45|1|1|1,1006315,90,4,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1014111,1005301,70,5,0,55|45|1|1|1,1006303,70,5,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1014121,1005312,70,5,0,55|45|1|1|1,1006311,70,5,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1014131,1005301,70,5,0,55|45|1|1|1,1006317,70,5,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1014141,1005311,70,5,0,55|45|1|1|1,1006301,70,5,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1014151,1005314,60,5,0,55|45|1|1|1,1006315,60,5,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,1,1,0,55|45|1|1|1,0,0,0,0,0
1014161,1005311,70,5,0,55|50|1|1|1,1006312,70,5,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,0,0,0,0
1014171,1005314,70,5,0,55|50|1|1|1,1006318,70,5,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,0,0,0,0
1014181,1005315,70,5,0,55|50|1|1|1,1006316,70,5,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,0,0,0,0
1014191,1005301,70,5,0,55|50|1|1|1,1006318,70,5,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,0,0,0,0
1014201,1005314,60,5,0,55|50|1|1|1,1006315,60,5,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,1,1,0,55|50|1|1|1,0,0,0,0,0
1015111,1005329,70,5,0,60|50|40|1|1,1006301,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015121,1005314,70,5,0,60|50|40|1|1,1006318,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015131,1005315,70,5,0,60|50|40|1|1,1006316,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015141,1005330,70,5,0,60|50|40|1|1,1006312,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015151,1005329,60,5,0,60|50|40|1|1,1006305,60,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015161,1005330,70,5,0,60|50|40|1|1,1006304,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015171,1005328,70,5,0,60|50|40|1|1,1006311,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015181,1005314,70,5,0,60|50|40|1|1,1006315,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015191,1005328,70,5,0,60|50|40|1|1,1006305,70,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
1015201,1005314,60,5,0,60|50|40|1|1,1006315,60,5,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,1,1,0,60|50|40|1|1,0,0,0,0,0
2001111,1003301,50,3,0,15|15|15|15|15,1003305,50,3,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,0,0,0,0
2001121,1003312,50,3,0,15|15|15|15|15,1003312,50,3,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,0,0,0,0
2001131,1003301,50,3,0,15|15|15|15|15,1003305,50,3,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,0,0,0,0
2001141,1003312,50,3,0,15|15|15|15|15,1003312,50,3,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,0,0,0,0
2001151,1003312,50,3,0,15|15|15|15|15,1003304,50,3,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,1,1,0,15|15|15|15|15,0,0,0,0,0
2002111,1003308,60,4,0,16|16|16|16|16,1003301,60,4,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,0,0,0,0
2002121,1003308,60,4,0,16|16|16|16|16,1003311,60,4,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,0,0,0,0
2002131,1003309,60,4,0,16|16|16|16|16,1003312,60,4,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,0,0,0,0
2002141,1003301,60,4,0,16|16|16|16|16,1003308,60,4,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,0,0,0,0
2002151,1003319,60,4,0,16|16|16|16|16,1003319,60,4,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,1,1,0,16|16|16|16|16,0,0,0,0,0
2003111,1003311,70,5,0,17|17|17|17|17,1004301,70,5,0,17|17|17|17|17,0,50,1,0,17|17|17|17|17,0,1,1,0,17|17|17|17|17,0,0,0,0,0
2003121,1003305,70,5,0,17|17|17|17|17,1004306,70,5,0,17|17|17|17|17,0,50,1,0,17|17|17|17|17,0,1,1,0,17|17|17|17|17,0,0,0,0,0
2003131,1003304,70,5,0,17|17|17|17|17,1004319,70,5,0,17|17|17|17|17,0,50,1,0,17|17|17|17|17,0,1,1,0,17|17|17|17|17,0,0,0,0,0
2003141,1003304,70,5,0,17|17|17|17|17,1004305,70,5,0,17|17|17|17|17,0,50,1,0,17|17|17|17|17,0,1,1,0,17|17|17|17|17,0,0,0,0,0
2003151,1003314,70,5,0,17|17|17|17|17,1004315,70,5,0,17|17|17|17|17,0,70,1,0,17|17|17|17|17,0,1,1,0,17|17|17|17|17,0,0,0,0,0
2004111,1003312,80,6,0,18|18|18|18|18,1004311,80,6,0,18|18|18|18|18,0,80,1,0,18|18|18|18|18,0,1,1,0,18|18|18|18|18,0,0,0,0,0
2004121,1003314,80,6,0,18|18|18|18|18,1004318,80,6,0,18|18|18|18|18,0,80,1,0,18|18|18|18|18,0,1,1,0,18|18|18|18|18,0,0,0,0,0
2004131,1003316,80,6,0,18|18|18|18|18,1004315,80,6,0,18|18|18|18|18,0,80,1,0,18|18|18|18|18,0,1,1,0,18|18|18|18|18,0,0,0,0,0
2004141,1003318,80,6,0,18|18|18|18|18,1004301,80,6,0,18|18|18|18|18,0,80,1,0,18|18|18|18|18,0,1,1,0,18|18|18|18|18,0,0,0,0,0
2004151,1003314,80,6,0,18|18|18|18|18,1004315,80,6,0,18|18|18|18|18,0,80,1,0,18|18|18|18|18,0,1,1,0,18|18|18|18|18,0,0,0,0,0
2005111,1003312,80,7,0,22|22|22|22|22,1004311,80,7,0,22|22|22|22|22,0,80,1,0,22|22|22|22|22,0,1,1,0,22|22|22|22|22,0,0,0,0,0
2005121,1003304,80,7,0,22|22|22|22|22,1004301,80,7,0,22|22|22|22|22,0,80,1,0,22|22|22|22|22,0,1,1,0,22|22|22|22|22,0,0,0,0,0
2005131,1003301,80,7,0,22|22|22|22|22,1004305,80,7,0,22|22|22|22|22,0,80,1,0,22|22|22|22|22,0,1,1,0,22|22|22|22|22,0,0,0,0,0
2005141,1003309,80,7,0,22|22|22|22|22,1004312,80,7,0,22|22|22|22|22,0,80,1,0,22|22|22|22|22,0,1,1,0,22|22|22|22|22,0,0,0,0,0
2005151,1003319,80,7,0,22|22|22|22|22,1004321,80,7,0,22|22|22|22|22,0,80,1,0,22|22|22|22|22,0,1,1,0,22|22|22|22|22,0,0,0,0,0
2006111,1003311,96,7,0,26|26|26|26|26,1005312,96,7,0,26|26|26|26|26,0,96,1,0,26|26|26|26|26,0,1,1,0,26|26|26|26|26,0,0,0,0,0
2006121,1003327,96,7,0,26|26|26|26|26,1005311,96,7,0,26|26|26|26|26,0,96,1,0,26|26|26|26|26,0,1,1,0,26|26|26|26|26,0,0,0,0,0
2006131,1003356,96,7,0,26|26|26|26|26,1005312,96,7,0,26|26|26|26|26,0,96,1,0,26|26|26|26|26,0,1,1,0,26|26|26|26|26,0,0,0,0,0
2006141,1003341,96,7,0,26|26|26|26|26,1005311,96,7,0,26|26|26|26|26,0,96,1,0,26|26|26|26|26,0,1,1,0,26|26|26|26|26,0,0,0,0,0
2006151,1003327,36,3,0,26|26|26|26|26,1005311,36,3,0,26|26|26|26|26,0,36,1,0,26|26|26|26|26,0,1,1,0,26|26|26|26|26,0,0,0,0,0
2007111,1003307,95,5,0,30|30|30|30|30,1005308,95,5,0,30|30|30|30|30,0,95,1,0,30|30|30|30|30,0,1,1,0,30|30|30|30|30,0,0,0,0,0
2007121,1003307,95,5,0,30|30|30|30|30,1005309,95,5,0,30|30|30|30|30,0,95,1,0,30|30|30|30|30,0,1,1,0,30|30|30|30|30,0,0,0,0,0
2007131,1003304,95,5,0,30|30|30|30|30,1005305,95,5,0,30|30|30|30|30,0,95,1,0,30|30|30|30|30,0,1,1,0,30|30|30|30|30,0,0,0,0,0
2007141,1003337,95,5,0,30|30|30|30|30,1005338,95,5,0,30|30|30|30|30,0,95,1,0,30|30|30|30|30,0,1,1,0,30|30|30|30|30,0,0,0,0,0
2007151,1003318,60,3,0,30|30|30|30|30,1005338,60,3,0,30|30|30|30|30,0,60,1,0,30|30|30|30|30,0,1,1,0,30|30|30|30|30,0,0,0,0,0
2008111,1004311,119,5,0,35|35|35|35|35,1006301,119,5,0,35|35|35|35|35,0,119,1,0,35|35|35|35|35,0,1,1,0,35|35|35|35|35,0,0,0,0,0
2008121,1004305,119,5,0,35|35|35|35|35,1006306,119,5,0,35|35|35|35|35,0,119,1,0,35|35|35|35|35,0,1,1,0,35|35|35|35|35,0,0,0,0,0
2008131,1004304,119,5,0,35|35|35|35|35,1006319,119,5,0,35|35|35|35|35,0,119,1,0,35|35|35|35|35,0,1,1,0,35|35|35|35|35,0,0,0,0,0
2008141,1004304,119,5,0,35|35|35|35|35,1006305,119,5,0,35|35|35|35|35,0,119,1,0,35|35|35|35|35,0,1,1,0,35|35|35|35|35,0,0,0,0,0
2008151,1004314,84,3,0,35|35|35|35|35,1006315,84,3,0,35|35|35|35|35,0,84,1,0,35|35|35|35|35,0,1,1,0,35|35|35|35|35,0,0,0,0,0
2009111,1004311,119,6,0,40|40|40|40|40,1006312,119,6,0,40|40|40|40|40,0,142,1,0,40|40|40|40|40,0,1,1,0,40|40|40|40|40,0,0,0,0,0
2009121,1004314,119,6,0,40|40|40|40|40,1006318,119,6,0,40|40|40|40|40,0,142,1,0,40|40|40|40|40,0,1,1,0,40|40|40|40|40,0,0,0,0,0
2009131,1004315,119,6,0,40|40|40|40|40,1006316,119,6,0,40|40|40|40|40,0,142,1,0,40|40|40|40|40,0,1,1,0,40|40|40|40|40,0,0,0,0,0
2009141,1004301,119,6,0,40|40|40|40|40,1006318,119,6,0,40|40|40|40|40,0,142,1,0,40|40|40|40|40,0,1,1,0,40|40|40|40|40,0,0,0,0,0
2009151,1004314,84,4,0,40|40|40|40|40,1006315,84,4,0,40|40|40|40|40,0,107,1,0,40|40|40|40|40,0,1,1,0,40|40|40|40|40,0,0,0,0,0
2010111,1004330,119,6,0,45|45|45|45|45,1007304,119,6,0,45|45|45|45|45,0,165,1,0,45|45|45|45|45,0,1,1,0,45|45|45|45|45,0,0,0,0,0
2010121,1004328,119,6,0,45|45|45|45|45,1007311,119,6,0,45|45|45|45|45,0,165,1,0,45|45|45|45|45,0,1,1,0,45|45|45|45|45,0,0,0,0,0
2010131,1004314,119,6,0,45|45|45|45|45,1007315,119,6,0,45|45|45|45|45,0,165,1,0,45|45|45|45|45,0,1,1,0,45|45|45|45|45,0,0,0,0,0
2010141,1004328,119,6,0,45|45|45|45|45,1007305,119,6,0,45|45|45|45|45,0,165,1,0,45|45|45|45|45,0,1,1,0,45|45|45|45|45,0,0,0,0,0
2010151,1004314,84,4,0,45|45|45|45|45,1007315,84,4,0,45|45|45|45|45,0,130,1,0,45|45|45|45|45,0,1,1,0,45|45|45|45|45,0,0,0,0,0
2011111,1004319,130,7,0,50|50|50|50|50,1007305,130,7,0,50|50|50|50|50,0,188,1,0,50|50|50|50|50,0,1,1,0,50|50|50|50|50,0,0,0,0,0
2011121,1004319,130,7,0,50|50|50|50|50,1007305,130,7,0,50|50|50|50|50,0,188,1,0,50|50|50|50|50,0,1,1,0,50|50|50|50|50,0,0,0,0,0
2011131,1004319,130,7,0,50|50|50|50|50,1007305,130,7,0,50|50|50|50|50,0,188,1,0,50|50|50|50|50,0,1,1,0,50|50|50|50|50,0,0,0,0,0
2011141,1004319,130,7,0,50|50|50|50|50,1007305,130,7,0,50|50|50|50|50,0,188,1,0,50|50|50|50|50,0,1,1,0,50|50|50|50|50,0,0,0,0,0
2011151,1004319,95,5,0,50|50|50|50|50,1007305,95,5,0,50|50|50|50|50,0,153,1,0,50|50|50|50|50,0,1,1,0,50|50|50|50|50,0,0,0,0,0
2012111,1004319,140,7,0,55|55|55|55|55,1008305,140,7,0,55|55|55|55|55,0,211,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2012121,1004319,140,7,0,55|55|55|55|55,1008305,140,7,0,55|55|55|55|55,0,211,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2012131,1004319,140,7,0,55|55|55|55|55,1008305,140,7,0,55|55|55|55|55,0,211,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2012141,1004319,140,7,0,55|55|55|55|55,1008305,140,7,0,55|55|55|55|55,0,211,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2012151,1004319,105,5,0,55|55|55|55|55,1008305,105,5,0,55|55|55|55|55,0,176,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2013111,1004311,150,7,0,55|55|55|55|55,1006301,150,7,0,55|55|55|55|55,0,234,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2013121,1004305,150,7,0,55|55|55|55|55,1006306,150,7,0,55|55|55|55|55,0,234,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2013131,1004304,150,7,0,55|55|55|55|55,1006319,150,7,0,55|55|55|55|55,0,234,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2013141,1004304,150,7,0,55|55|55|55|55,1006305,150,7,0,55|55|55|55|55,0,234,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2013151,1004314,115,5,0,55|55|55|55|55,1006315,115,5,0,55|55|55|55|55,0,199,1,0,55|55|55|55|55,0,1,1,0,55|55|55|55|55,0,0,0,0,0
2014111,1004311,160,7,0,60|60|60|60|60,1006312,160,7,0,60|60|60|60|60,0,257,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2014121,1004314,160,7,0,60|60|60|60|60,1006318,160,7,0,60|60|60|60|60,0,257,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2014131,1004315,160,7,0,60|60|60|60|60,1006316,160,7,0,60|60|60|60|60,0,257,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2014141,1004301,160,7,0,60|60|60|60|60,1006318,160,7,0,60|60|60|60|60,0,257,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2014151,1004314,125,5,0,60|60|60|60|60,1006315,125,5,0,60|60|60|60|60,0,222,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2015111,1005330,170,7,0,60|60|60|60|60,1007304,170,7,0,60|60|60|60|60,0,280,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2015121,1005328,170,7,0,60|60|60|60|60,1007311,170,7,0,60|60|60|60|60,0,280,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2015131,1005314,170,7,0,60|60|60|60|60,1007315,170,7,0,60|60|60|60|60,0,280,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2015141,1005328,170,7,0,60|60|60|60|60,1007305,170,7,0,60|60|60|60|60,0,280,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
2015151,1005314,135,5,0,60|60|60|60|60,1007315,135,5,0,60|60|60|60|60,0,245,1,0,60|60|60|60|60,0,1,1,0,60|60|60|60|60,0,0,0,0,0
1000112,1001301,1,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,0,0,0,0
1001112,1001301,1,1,0,1|1|1|1|1,1001305,1,1,0,1|1|1|1|1,0,500,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,0,0,0,0
1001122,1001301,1,1,0,1|1|1|1|1,1001305,1,1,0,1|1|1|1|1,0,500,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,0,0,0,0
1001132,1001301,1,1,0,1|1|1|1|1,1001305,1,1,0,1|1|1|1|1,0,500,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,0,0,0,0
1001142,1001301,1,1,0,1|1|1|1|1,1001305,1,1,0,1|1|1|1|1,0,500,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,0,0,0,0
1001152,1001301,2,1,0,1|1|1|1|1,1001305,2,1,0,1|1|1|1|1,0,600,1,0,1|1|1|1|1,0,2,1,0,1|1|1|1|1,0,0,0,0,0
1001162,1001301,4,1,0,1|1|1|1|1,1001305,4,1,0,1|1|1|1|1,0,600,1,0,1|1|1|1|1,0,3,1,0,1|1|1|1|1,0,0,0,0,0
1001172,1001301,5,1,0,10|1|1|1|1,1001305,5,1,0,10|1|1|1|1,0,600,1,0,10|1|1|1|1,0,4,1,0,10|1|1|1|1,0,0,0,0,0
1001182,1001301,6,1,0,1|1|1|1|1,1001305,6,1,0,1|1|1|1|1,0,600,1,0,1|1|1|1|1,0,5,1,0,1|1|1|1|1,0,0,0,0,0
1001192,1001301,8,1,0,1|1|1|1|1,1001305,8,1,0,1|1|1|1|1,0,600,1,0,1|1|1|1|1,0,6,1,0,1|1|1|1|1,0,0,0,0,0
1001202,1001301,9,1,0,1|1|1|1|1,1001305,9,1,0,1|1|1|1|1,0,1,1,0,1|1|1|1|1,0,7,1,0,1|1|1|1|1,0,0,0,0,0
1002112,1001301,10,1,0,3|1|1|1|1,1001305,10,1,0,3|1|1|1|1,0,1,1,0,3|1|1|1|1,0,8,1,0,3|1|1|1|1,0,0,0,0,0
1002122,1001301,12,1,0,3|1|1|1|1,1001305,12,1,0,3|1|1|1|1,0,1,1,0,3|1|1|1|1,0,10,1,0,3|1|1|1|1,0,0,0,0,0
1002132,1001301,15,1,0,3|1|1|1|1,1001305,15,1,0,3|1|1|1|1,0,1,1,0,3|1|1|1|1,0,12,1,0,3|1|1|1|1,0,0,0,0,0
1002142,1001301,18,1,0,3|1|1|1|1,1001305,18,1,0,3|1|1|1|1,0,1,1,0,3|1|1|1|1,0,15,1,0,3|1|1|1|1,0,0,0,0,0
1002152,1001301,18,1,0,3|1|1|1|1,1001305,18,1,0,3|1|1|1|1,0,2,1,0,3|1|1|1|1,0,15,1,0,3|1|1|1|1,0,0,0,0,0
1002162,1001301,20,1,0,6|1|1|1|1,1001305,20,1,0,6|1|1|1|1,0,3,1,0,6|1|1|1|1,0,16,1,0,6|1|1|1|1,0,0,0,0,0
1002172,1001301,20,1,0,6|1|1|1|1,1001305,20,1,0,6|1|1|1|1,0,4,1,0,6|1|1|1|1,0,16,1,0,6|1|1|1|1,0,0,0,0,0
1002182,1001301,21,1,0,6|1|1|1|1,1001305,21,1,0,6|1|1|1|1,0,5,1,0,6|1|1|1|1,0,17,1,0,6|1|1|1|1,0,0,0,0,0
1002192,1001301,22,1,0,6|1|1|1|1,1001305,22,1,0,6|1|1|1|1,0,6,1,0,6|1|1|1|1,0,18,1,0,6|1|1|1|1,0,0,0,0,0
1002202,1001301,20,1,0,6|1|1|1|1,1001305,20,1,0,6|1|1|1|1,0,7,1,0,6|1|1|1|1,0,16,1,0,6|1|1|1|1,0,0,0,0,0
1003112,1002301,20,1,0,9|1|1|1|1,1002305,20,1,0,9|1|1|1|1,0,8,1,0,9|1|1|1|1,0,16,1,0,9|1|1|1|1,0,0,0,0,0
