dropID,掉落包名,packID,randomtype,type,注释,itemID,amount,dropProb,,,
1393,首次掉落,80553,2,8,15-3掉落,8,1,10000,,钱币,独立随机
1394,首次掉落,80554,2,8,15-4掉落,8,1,10000,,钱币,独立随机
1395,首次掉落,80555,2,8,15-5掉落,8,1,10000,,钱币,独立随机
1396,首次掉落,80556,2,8,15-6掉落,8,1,10000,,钱币,独立随机
1397,首次掉落,80557,2,8,15-7掉落,8,1,10000,,钱币,独立随机
1398,首次掉落,80558,2,8,15-8掉落,8,1,10000,,钱币,独立随机
1399,首次掉落,80559,2,8,15-9掉落,8,1,10000,,钱币,独立随机
1400,首次掉落,80560,2,8,15-10掉落,8,1,10000,,钱币,独立随机
1401,通关奖励,81001,2,5,通关第1章,5,2000,10000,,GP,独立随机
1402,通关奖励,81002,2,5,通关第2章,5,2000,10000,,GP,独立随机
1403,通关奖励,81003,2,5,通关第3章,5,2000,10000,,GP,独立随机
1404,通关奖励,81004,2,5,通关第4章,5,2000,10000,,GP,独立随机
1405,通关奖励,81005,2,5,通关第5章,5,2000,10000,,GP,独立随机
1406,通关奖励,81006,2,5,通关第6章,5,2000,10000,,GP,独立随机
1407,通关奖励,81007,2,5,通关第7章,5,2000,10000,,GP,独立随机
1408,通关奖励,81008,2,5,通关第8章,5,2000,10000,,GP,独立随机
1409,通关奖励,81009,2,5,通关第9章,5,2000,10000,,GP,独立随机
1410,通关奖励,81010,2,5,通关第10章,5,2000,10000,,GP,独立随机
1411,通关奖励,81011,2,5,通关第11章,5,2000,10000,,GP,独立随机
1412,通关奖励,81012,2,5,通关第12章,5,2000,10000,,GP,独立随机
1413,通关奖励,81013,2,5,通关第13章,5,2000,10000,,GP,独立随机
1414,通关奖励,81014,2,5,通关第14章,5,2000,10000,,GP,独立随机
1415,通关奖励,81015,2,5,通关第15章,5,2000,10000,,GP,独立随机
1416,通关奖励,81016,2,5,通关第16章,5,2000,10000,,GP,独立随机
1417,通关奖励,81017,2,5,通关第17章,5,2000,10000,,GP,独立随机
1418,通关奖励,81018,2,5,通关第18章,5,2000,10000,,GP,独立随机
1419,通关奖励,81019,2,5,通关第19章,5,2000,10000,,GP,独立随机
1420,通关奖励,81020,2,5,通关第20章,5,2000,10000,,GP,独立随机
1421,通关奖励,81021,2,5,通关第21章,5,2000,10000,,GP,独立随机
1422,通关奖励,81022,2,5,通关第22章,5,2000,10000,,GP,独立随机
1423,通关奖励,81023,2,5,通关第23章,5,2000,10000,,GP,独立随机
1424,通关奖励,81024,2,5,通关第24章,5,2000,10000,,GP,独立随机
1425,通关奖励,81025,2,5,通关第25章,5,2000,10000,,GP,独立随机
1426,通关奖励,81026,2,5,通关第26章,5,2000,10000,,GP,独立随机
1427,通关奖励,81027,2,5,通关第27章,5,2000,10000,,GP,独立随机
1428,通关奖励,81028,2,5,通关第28章,5,2000,10000,,GP,独立随机
1429,通关奖励,81029,2,5,通关第29章,5,2000,10000,,GP,独立随机
1430,通关奖励,81030,2,5,通关第30章,5,2000,10000,,GP,独立随机
1431,通关奖励,81031,2,5,通关第31章,5,2000,10000,,GP,独立随机
1432,通关奖励,81032,2,5,通关第32章,5,2000,10000,,GP,独立随机
1433,通关奖励,81033,2,5,通关第33章,5,2000,10000,,GP,独立随机
1434,通关奖励,81034,2,5,通关第34章,5,2000,10000,,GP,独立随机
1435,通关奖励,81035,2,5,通关第35章,5,2000,10000,,GP,独立随机
1436,通关奖励,81036,2,5,通关第36章,5,2000,10000,,GP,独立随机
1437,通关奖励,81037,2,5,通关第37章,5,2000,10000,,GP,独立随机
1438,通关奖励,81038,2,5,通关第38章,5,2000,10000,,GP,独立随机
1439,通关奖励,81039,2,5,通关第39章,5,2000,10000,,GP,独立随机
1440,通关奖励,81040,2,5,通关第40章,5,2000,10000,,GP,独立随机
1441,通关奖励,82001,2,5,通关精英第1章,5,2000,10000,,GP,独立随机
1442,通关奖励,82002,2,5,通关精英第2章,5,2000,10000,,GP,独立随机
1443,通关奖励,82003,2,5,通关精英第3章,5,2000,10000,,GP,独立随机
1444,通关奖励,82004,2,5,通关精英第4章,5,2000,10000,,GP,独立随机
1445,通关奖励,82005,2,5,通关精英第5章,5,2000,10000,,GP,独立随机
1446,通关奖励,82006,2,5,通关精英第6章,5,2000,10000,,GP,独立随机
1447,通关奖励,82007,2,5,通关精英第7章,5,2000,10000,,GP,独立随机
1448,通关奖励,82008,2,5,通关精英第8章,5,2000,10000,,GP,独立随机
1449,通关奖励,82009,2,5,通关精英第9章,5,2000,10000,,GP,独立随机
1450,通关奖励,82010,2,5,通关精英第10章,5,2000,10000,,GP,独立随机
1451,通关奖励,82011,2,5,通关精英第11章,5,2000,10000,,GP,独立随机
1452,通关奖励,82012,2,5,通关精英第12章,5,2000,10000,,GP,独立随机
1453,通关奖励,82013,2,5,通关精英第13章,5,2000,10000,,GP,独立随机
1454,通关奖励,82014,2,5,通关精英第14章,5,2000,10000,,GP,独立随机
1455,通关奖励,82015,2,5,通关精英第15章,5,2000,10000,,GP,独立随机
1456,通关奖励,82016,2,5,通关精英第16章,5,2000,10000,,GP,独立随机
1457,通关奖励,82017,2,5,通关精英第17章,5,2000,10000,,GP,独立随机
1458,通关奖励,82018,2,5,通关精英第18章,5,2000,10000,,GP,独立随机
1459,通关奖励,82019,2,5,通关精英第19章,5,2000,10000,,GP,独立随机
1460,通关奖励,82020,2,5,通关精英第20章,5,2000,10000,,GP,独立随机
1461,通关奖励,82021,2,5,通关精英第21章,5,2000,10000,,GP,独立随机
1462,通关奖励,82022,2,5,通关精英第22章,5,2000,10000,,GP,独立随机
1463,通关奖励,82023,2,5,通关精英第23章,5,2000,10000,,GP,独立随机
1464,通关奖励,82024,2,5,通关精英第24章,5,2000,10000,,GP,独立随机
1465,通关奖励,82025,2,5,通关精英第25章,5,2000,10000,,GP,独立随机
1466,通关奖励,82026,2,5,通关精英第26章,5,2000,10000,,GP,独立随机
1467,通关奖励,82027,2,5,通关精英第27章,5,2000,10000,,GP,独立随机
1468,通关奖励,82028,2,5,通关精英第28章,5,2000,10000,,GP,独立随机
1469,通关奖励,82029,2,5,通关精英第29章,5,2000,10000,,GP,独立随机
1470,通关奖励,82030,2,5,通关精英第30章,5,2000,10000,,GP,独立随机
1471,通关奖励,82031,2,5,通关精英第31章,5,2000,10000,,GP,独立随机
1472,通关奖励,82032,2,5,通关精英第32章,5,2000,10000,,GP,独立随机
1473,通关奖励,82033,2,5,通关精英第33章,5,2000,10000,,GP,独立随机
1474,通关奖励,82034,2,5,通关精英第34章,5,2000,10000,,GP,独立随机
1475,通关奖励,82035,2,5,通关精英第35章,5,2000,10000,,GP,独立随机
1476,通关奖励,82036,2,5,通关精英第36章,5,2000,10000,,GP,独立随机
1477,通关奖励,82037,2,5,通关精英第37章,5,2000,10000,,GP,独立随机
1478,通关奖励,82038,2,5,通关精英第38章,5,2000,10000,,GP,独立随机
1479,通关奖励,82039,2,5,通关精英第39章,5,2000,10000,,GP,独立随机
1480,通关奖励,82040,2,5,通关精英第40章,5,2000,10000,,GP,独立随机
1481,通关奖励,81001,2,25,通关第1章,25,5,10000,,精灵球,独立随机
1482,通关奖励,81002,2,25,通关第2章,25,5,10000,,精灵球,独立随机
1483,通关奖励,81003,2,25,通关第3章,25,5,10000,,精灵球,独立随机
1484,通关奖励,81004,2,25,通关第4章,25,5,10000,,精灵球,独立随机
1485,通关奖励,81005,2,25,通关第5章,25,5,10000,,精灵球,独立随机
1486,通关奖励,81006,2,25,通关第6章,25,5,10000,,精灵球,独立随机
1487,通关奖励,81007,2,25,通关第7章,25,5,10000,,精灵球,独立随机
1488,通关奖励,81008,2,25,通关第8章,25,5,10000,,精灵球,独立随机
1489,通关奖励,81009,2,25,通关第9章,25,5,10000,,精灵球,独立随机
1490,通关奖励,81010,2,25,通关第10章,25,5,10000,,精灵球,独立随机
1491,通关奖励,81011,2,25,通关第11章,25,5,10000,,精灵球,独立随机
1492,通关奖励,81012,2,25,通关第12章,25,5,10000,,精灵球,独立随机
1493,通关奖励,81013,2,25,通关第13章,25,5,10000,,精灵球,独立随机
1494,通关奖励,81014,2,25,通关第14章,25,5,10000,,精灵球,独立随机
1495,通关奖励,81015,2,25,通关第15章,25,5,10000,,精灵球,独立随机
1496,通关奖励,81016,2,25,通关第16章,25,5,10000,,精灵球,独立随机
1497,通关奖励,81017,2,25,通关第17章,25,5,10000,,精灵球,独立随机
1498,通关奖励,81018,2,25,通关第18章,25,5,10000,,精灵球,独立随机
1499,通关奖励,81019,2,25,通关第19章,25,5,10000,,精灵球,独立随机
1500,通关奖励,81020,2,25,通关第20章,25,5,10000,,精灵球,独立随机
1501,通关奖励,81021,2,25,通关第21章,25,5,10000,,精灵球,独立随机
1502,通关奖励,81022,2,25,通关第22章,25,5,10000,,精灵球,独立随机
1503,通关奖励,81023,2,25,通关第23章,25,5,10000,,精灵球,独立随机
1504,通关奖励,81024,2,25,通关第24章,25,5,10000,,精灵球,独立随机
1505,通关奖励,81025,2,25,通关第25章,25,5,10000,,精灵球,独立随机
1506,通关奖励,81026,2,25,通关第26章,25,5,10000,,精灵球,独立随机
1507,通关奖励,81027,2,25,通关第27章,25,5,10000,,精灵球,独立随机
1508,通关奖励,81028,2,25,通关第28章,25,5,10000,,精灵球,独立随机
1509,通关奖励,81029,2,25,通关第29章,25,5,10000,,精灵球,独立随机
1510,通关奖励,81030,2,25,通关第30章,25,5,10000,,精灵球,独立随机
1511,通关奖励,81031,2,25,通关第31章,25,5,10000,,精灵球,独立随机
1512,通关奖励,81032,2,25,通关第32章,25,5,10000,,精灵球,独立随机
1513,通关奖励,81033,2,25,通关第33章,25,5,10000,,精灵球,独立随机
1514,通关奖励,81034,2,25,通关第34章,25,5,10000,,精灵球,独立随机
1515,通关奖励,81035,2,25,通关第35章,25,5,10000,,精灵球,独立随机
1516,通关奖励,81036,2,25,通关第36章,25,5,10000,,精灵球,独立随机
1517,通关奖励,81037,2,25,通关第37章,25,5,10000,,精灵球,独立随机
1518,通关奖励,81038,2,25,通关第38章,25,5,10000,,精灵球,独立随机
1519,通关奖励,81039,2,25,通关第39章,25,5,10000,,精灵球,独立随机
1520,通关奖励,81040,2,25,通关第40章,25,5,10000,,精灵球,独立随机
1521,通关奖励,82001,2,28,通关精英第1章,28,10,10000,,刷新令,独立随机
1522,通关奖励,82002,2,28,通关精英第2章,28,10,10000,,刷新令,独立随机
1523,通关奖励,82003,2,28,通关精英第3章,28,10,10000,,刷新令,独立随机
1524,通关奖励,82004,2,28,通关精英第4章,28,10,10000,,刷新令,独立随机
1525,通关奖励,82005,2,28,通关精英第5章,28,10,10000,,刷新令,独立随机
1526,通关奖励,82006,2,28,通关精英第6章,28,10,10000,,刷新令,独立随机
1527,通关奖励,82007,2,28,通关精英第7章,28,10,10000,,刷新令,独立随机
1528,通关奖励,82008,2,28,通关精英第8章,28,10,10000,,刷新令,独立随机
1529,通关奖励,82009,2,28,通关精英第9章,28,10,10000,,刷新令,独立随机
1530,通关奖励,82010,2,28,通关精英第10章,28,10,10000,,刷新令,独立随机
1531,通关奖励,82011,2,28,通关精英第11章,28,10,10000,,刷新令,独立随机
1532,通关奖励,82012,2,28,通关精英第12章,28,10,10000,,刷新令,独立随机
1533,通关奖励,82013,2,28,通关精英第13章,28,10,10000,,刷新令,独立随机
1534,通关奖励,82014,2,28,通关精英第14章,28,10,10000,,刷新令,独立随机
1535,通关奖励,82015,2,28,通关精英第15章,28,10,10000,,刷新令,独立随机
1536,通关奖励,82016,2,28,通关精英第16章,28,10,10000,,刷新令,独立随机
1537,通关奖励,82017,2,28,通关精英第17章,28,10,10000,,刷新令,独立随机
1538,通关奖励,82018,2,28,通关精英第18章,28,10,10000,,刷新令,独立随机
1539,通关奖励,82019,2,28,通关精英第19章,28,10,10000,,刷新令,独立随机
1540,通关奖励,82020,2,28,通关精英第20章,28,10,10000,,刷新令,独立随机
1541,通关奖励,82021,2,28,通关精英第21章,28,10,10000,,刷新令,独立随机
1542,通关奖励,82022,2,28,通关精英第22章,28,10,10000,,刷新令,独立随机
1543,通关奖励,82023,2,28,通关精英第23章,28,10,10000,,刷新令,独立随机
1544,通关奖励,82024,2,28,通关精英第24章,28,10,10000,,刷新令,独立随机
1545,通关奖励,82025,2,28,通关精英第25章,28,10,10000,,刷新令,独立随机
1546,通关奖励,82026,2,28,通关精英第26章,28,10,10000,,刷新令,独立随机
1547,通关奖励,82027,2,28,通关精英第27章,28,10,10000,,刷新令,独立随机
1548,通关奖励,82028,2,28,通关精英第28章,28,10,10000,,刷新令,独立随机
1549,通关奖励,82029,2,28,通关精英第29章,28,10,10000,,刷新令,独立随机
1550,通关奖励,82030,2,28,通关精英第30章,28,10,10000,,刷新令,独立随机
1551,通关奖励,82031,2,28,通关精英第31章,28,10,10000,,刷新令,独立随机
1552,通关奖励,82032,2,28,通关精英第32章,28,10,10000,,刷新令,独立随机
1553,通关奖励,82033,2,28,通关精英第33章,28,10,10000,,刷新令,独立随机
1554,通关奖励,82034,2,28,通关精英第34章,28,10,10000,,刷新令,独立随机
1555,通关奖励,82035,2,28,通关精英第35章,28,10,10000,,刷新令,独立随机
1556,通关奖励,82036,2,28,通关精英第36章,28,10,10000,,刷新令,独立随机
1557,通关奖励,82037,2,28,通关精英第37章,28,10,10000,,刷新令,独立随机
1558,通关奖励,82038,2,28,通关精英第38章,28,10,10000,,刷新令,独立随机
1559,通关奖励,82039,2,28,通关精英第39章,28,10,10000,,刷新令,独立随机
1560,通关奖励,82040,2,28,通关精英第40章,28,10,10000,,刷新令,独立随机
1561,通关奖励,81001,2,16,通关第1章,16,1000,10000,,精魂,独立随机
1562,通关奖励,81002,2,16,通关第2章,16,2000,10000,,精魂,独立随机
1563,通关奖励,81003,2,16,通关第3章,16,3000,10000,,精魂,独立随机
1564,通关奖励,81004,2,16,通关第4章,16,4000,10000,,精魂,独立随机
1565,通关奖励,81005,2,16,通关第5章,16,5000,10000,,精魂,独立随机
1566,通关奖励,81006,2,16,通关第6章,16,6000,10000,,精魂,独立随机
1567,通关奖励,81007,2,16,通关第7章,16,7000,10000,,精魂,独立随机
1568,通关奖励,81008,2,16,通关第8章,16,8000,10000,,精魂,独立随机
1569,通关奖励,81009,2,16,通关第9章,16,9000,10000,,精魂,独立随机
1570,通关奖励,81010,2,16,通关第10章,16,10000,10000,,精魂,独立随机
1571,通关奖励,81011,2,16,通关第11章,16,11000,10000,,精魂,独立随机
1572,通关奖励,81012,2,16,通关第12章,16,12000,10000,,精魂,独立随机
1573,通关奖励,81013,2,16,通关第13章,16,13000,10000,,精魂,独立随机
1574,通关奖励,81014,2,16,通关第14章,16,14000,10000,,精魂,独立随机
1575,通关奖励,81015,2,16,通关第15章,16,15000,10000,,精魂,独立随机
1576,通关奖励,81016,2,16,通关第16章,16,16000,10000,,精魂,独立随机
1577,通关奖励,81017,2,16,通关第17章,16,17000,10000,,精魂,独立随机
1578,通关奖励,81018,2,16,通关第18章,16,18000,10000,,精魂,独立随机
1579,通关奖励,81019,2,16,通关第19章,16,19000,10000,,精魂,独立随机
1580,通关奖励,81020,2,16,通关第20章,16,20000,10000,,精魂,独立随机
1581,通关奖励,81021,2,16,通关第21章,16,21000,10000,,精魂,独立随机
1582,通关奖励,81022,2,16,通关第22章,16,22000,10000,,精魂,独立随机
1583,通关奖励,81023,2,16,通关第23章,16,23000,10000,,精魂,独立随机
1584,通关奖励,81024,2,16,通关第24章,16,24000,10000,,精魂,独立随机
1585,通关奖励,81025,2,16,通关第25章,16,25000,10000,,精魂,独立随机
1586,通关奖励,81026,2,16,通关第26章,16,26000,10000,,精魂,独立随机
1587,通关奖励,81027,2,16,通关第27章,16,27000,10000,,精魂,独立随机
1588,通关奖励,81028,2,16,通关第28章,16,28000,10000,,精魂,独立随机
1589,通关奖励,81029,2,16,通关第29章,16,29000,10000,,精魂,独立随机
1590,通关奖励,81030,2,16,通关第30章,16,30000,10000,,精魂,独立随机
1591,通关奖励,81031,2,16,通关第31章,16,31000,10000,,精魂,独立随机
1592,通关奖励,81032,2,16,通关第32章,16,32000,10000,,精魂,独立随机
1593,通关奖励,81033,2,16,通关第33章,16,33000,10000,,精魂,独立随机
1594,通关奖励,81034,2,16,通关第34章,16,34000,10000,,精魂,独立随机
1595,通关奖励,81035,2,16,通关第35章,16,35000,10000,,精魂,独立随机
1596,通关奖励,81036,2,16,通关第36章,16,36000,10000,,精魂,独立随机
1597,通关奖励,81037,2,16,通关第37章,16,37000,10000,,精魂,独立随机
1598,通关奖励,81038,2,16,通关第38章,16,38000,10000,,精魂,独立随机
1599,通关奖励,81039,2,16,通关第39章,16,39000,10000,,精魂,独立随机
1600,通关奖励,81040,2,16,通关第40章,16,40000,10000,,精魂,独立随机
1601,通关奖励,82001,2,16,通关精英第1章,16,1000,10000,,精魂,独立随机
1602,通关奖励,82002,2,16,通关精英第2章,16,2000,10000,,精魂,独立随机
1603,通关奖励,82003,2,16,通关精英第3章,16,3000,10000,,精魂,独立随机
1604,通关奖励,82004,2,16,通关精英第4章,16,4000,10000,,精魂,独立随机
1605,通关奖励,82005,2,16,通关精英第5章,16,5000,10000,,精魂,独立随机
1606,通关奖励,82006,2,16,通关精英第6章,16,6000,10000,,精魂,独立随机
1607,通关奖励,82007,2,16,通关精英第7章,16,7000,10000,,精魂,独立随机
1608,通关奖励,82008,2,16,通关精英第8章,16,8000,10000,,精魂,独立随机
1609,通关奖励,82009,2,16,通关精英第9章,16,9000,10000,,精魂,独立随机
1610,通关奖励,82010,2,16,通关精英第10章,16,10000,10000,,精魂,独立随机
1611,通关奖励,82011,2,16,通关精英第11章,16,11000,10000,,精魂,独立随机
1612,通关奖励,82012,2,16,通关精英第12章,16,12000,10000,,精魂,独立随机
1613,通关奖励,82013,2,16,通关精英第13章,16,13000,10000,,精魂,独立随机
1614,通关奖励,82014,2,16,通关精英第14章,16,14000,10000,,精魂,独立随机
1615,通关奖励,82015,2,16,通关精英第15章,16,15000,10000,,精魂,独立随机
1616,通关奖励,82016,2,16,通关精英第16章,16,16000,10000,,精魂,独立随机
1617,通关奖励,82017,2,16,通关精英第17章,16,17000,10000,,精魂,独立随机
1618,通关奖励,82018,2,16,通关精英第18章,16,18000,10000,,精魂,独立随机
1619,通关奖励,82019,2,16,通关精英第19章,16,19000,10000,,精魂,独立随机
1620,通关奖励,82020,2,16,通关精英第20章,16,20000,10000,,精魂,独立随机
1621,通关奖励,82021,2,16,通关精英第21章,16,21000,10000,,精魂,独立随机
1622,通关奖励,82022,2,16,通关精英第22章,16,22000,10000,,精魂,独立随机
1623,通关奖励,82023,2,16,通关精英第23章,16,23000,10000,,精魂,独立随机
1624,通关奖励,82024,2,16,通关精英第24章,16,24000,10000,,精魂,独立随机
1625,通关奖励,82025,2,16,通关精英第25章,16,25000,10000,,精魂,独立随机
1626,通关奖励,82026,2,16,通关精英第26章,16,26000,10000,,精魂,独立随机
1627,通关奖励,82027,2,16,通关精英第27章,16,27000,10000,,精魂,独立随机
1628,通关奖励,82028,2,16,通关精英第28章,16,28000,10000,,精魂,独立随机
1629,通关奖励,82029,2,16,通关精英第29章,16,29000,10000,,精魂,独立随机
1630,通关奖励,82030,2,16,通关精英第30章,16,30000,10000,,精魂,独立随机
1631,通关奖励,82031,2,16,通关精英第31章,16,31000,10000,,精魂,独立随机
1632,通关奖励,82032,2,16,通关精英第32章,16,32000,10000,,精魂,独立随机
1633,通关奖励,82033,2,16,通关精英第33章,16,33000,10000,,精魂,独立随机
1634,通关奖励,82034,2,16,通关精英第34章,16,34000,10000,,精魂,独立随机
1635,通关奖励,82035,2,16,通关精英第35章,16,35000,10000,,精魂,独立随机
1636,通关奖励,82036,2,16,通关精英第36章,16,36000,10000,,精魂,独立随机
1637,通关奖励,82037,2,16,通关精英第37章,16,37000,10000,,精魂,独立随机
1638,通关奖励,82038,2,16,通关精英第38章,16,38000,10000,,精魂,独立随机
1639,通关奖励,82039,2,16,通关精英第39章,16,39000,10000,,精魂,独立随机
1640,通关奖励,82040,2,16,通关精英第40章,16,40000,10000,,精魂,独立随机
1641,完成抽卡次数,70001,2,8,完成抽卡次数,8,30000,10000,,钱币,独立随机
1642,完成抽卡次数,70002,2,8,完成抽卡次数,8,40000,10000,,钱币,独立随机
1643,完成抽卡次数,70003,2,8,完成抽卡次数,8,50000,10000,,钱币,独立随机
1644,完成抽卡次数,70004,2,8,完成抽卡次数,8,80000,10000,,钱币,独立随机
1645,完成抽卡次数,70005,2,8,完成抽卡次数,8,100000,10000,,钱币,独立随机
1646,完成特定关卡,70006,2,16,完成特定关卡,16,3000,10000,,精魂,独立随机
1647,完成特定关卡,70007,2,16,完成特定关卡,16,4000,10000,,精魂,独立随机
1648,完成特定关卡,70008,2,16,完成特定关卡,16,5000,10000,,精魂,独立随机
1649,完成特定关卡,70009,2,16,完成特定关卡,16,8000,10000,,精魂,独立随机
1650,完成特定关卡,70010,2,16,完成特定关卡,16,10000,10000,,精魂,独立随机
1651,进阶装备,70011,2,25,进阶装备,25,2,10000,,精灵球,独立随机
1652,进阶装备,70012,2,25,进阶装备,25,3,10000,,精灵球,独立随机
1653,进阶装备,70013,2,25,进阶装备,25,4,10000,,精灵球,独立随机
1654,进阶装备,70014,2,25,进阶装备,25,6,10000,,精灵球,独立随机
1655,进阶装备,70015,2,25,进阶装备,25,8,10000,,精灵球,独立随机
1656,装备强化次数,70016,2,8,装备强化次数,8,30000,10000,,钱币,独立随机
1657,装备强化次数,70017,2,8,装备强化次数,8,40000,10000,,钱币,独立随机
1658,装备强化次数,70018,2,8,装备强化次数,8,50000,10000,,钱币,独立随机
1659,装备强化次数,70019,2,8,装备强化次数,8,80000,10000,,钱币,独立随机
1660,装备强化次数,70020,2,3,装备强化次数,1000350,1,10000,,石像,独立随机
1661,装备洗炼次数,70021,2,21,装备洗炼次数,21,3,10000,,熔石,独立随机
1662,装备洗炼次数,70022,2,21,装备洗炼次数,21,6,10000,,熔石,独立随机
1663,装备洗炼次数,70023,2,21,装备洗炼次数,21,8,10000,,熔石,独立随机
1664,装备洗炼次数,70024,2,21,装备洗炼次数,21,12,10000,,熔石,独立随机
1665,装备洗炼次数,70025,2,21,装备洗炼次数,21,16,10000,,熔石,独立随机
1666,PVP挑战次数,70026,2,5,PVP挑战次数,5,50,10000,,GP,独立随机
1667,PVP挑战次数,70027,2,5,PVP挑战次数,5,100,10000,,GP,独立随机
1668,PVP挑战次数,70028,2,5,PVP挑战次数,5,200,10000,,GP,独立随机
1669,PVP挑战次数,70029,2,5,PVP挑战次数,5,300,10000,,GP,独立随机
1670,PVP挑战次数,70030,2,5,PVP挑战次数,5,500,10000,,GP,独立随机
1671,大闹天宫层数,70031,2,18,大闹天宫层数,18,50,10000,,九天币,独立随机
1672,大闹天宫层数,70032,2,18,大闹天宫层数,18,100,10000,,九天币,独立随机
1673,大闹天宫层数,70033,2,18,大闹天宫层数,18,200,10000,,九天币,独立随机
1674,大闹天宫层数,70034,2,18,大闹天宫层数,18,300,10000,,九天币,独立随机
1675,大闹天宫层数,70035,2,18,大闹天宫层数,18,500,10000,,九天币,独立随机
1676,道馆集训,70036,2,16,道馆集训,16,5000,10000,,精魂,独立随机
1677,道馆集训,70037,2,16,道馆集训,16,10000,10000,,精魂,独立随机
1678,道馆集训,70038,2,16,道馆集训,16,15000,10000,,精魂,独立随机
1679,道馆集训,70039,2,16,道馆集训,16,20000,10000,,精魂,独立随机
1680,道馆集训,70040,2,16,道馆集训,16,30000,10000,,精魂,独立随机
1681,完成特定关卡,70041,2,8,完成特定关卡,8,30000,10000,,钱币,独立随机
1682,完成特定关卡,70042,2,8,完成特定关卡,8,40000,10000,,钱币,独立随机
1683,完成特定关卡,70043,2,8,完成特定关卡,8,50000,10000,,钱币,独立随机
1684,完成特定关卡,70044,2,8,完成特定关卡,8,80000,10000,,钱币,独立随机
1685,完成特定关卡,70045,2,8,完成特定关卡,8,100000,10000,,钱币,独立随机
1686,巅峰战力,70046,2,21,巅峰战力,21,6,10000,,熔石,独立随机
1687,巅峰战力,70047,2,21,巅峰战力,21,9,10000,,熔石,独立随机
1688,巅峰战力,70048,2,21,巅峰战力,21,12,10000,,熔石,独立随机
1689,巅峰战力,70049,2,21,巅峰战力,21,18,10000,,熔石,独立随机
1690,巅峰战力,70050,2,21,巅峰战力,21,24,10000,,熔石,独立随机
1691,公会等级,70051,2,15,公会技能等级,15,50,10000,,公会声望,独立随机
1692,公会等级,70052,2,15,公会技能等级,15,100,10000,,公会声望,独立随机
1693,公会等级,70053,2,15,公会技能等级,15,200,10000,,公会声望,独立随机
1694,公会等级,70054,2,15,公会技能等级,15,300,10000,,公会声望,独立随机
1695,公会等级,70055,2,15,公会技能等级,15,500,10000,,公会声望,独立随机
1696,登陆1,70056,2,2,1日登陆钻石100,2,100,10000,,元宝,独立随机
1697,登陆1,70056,2,14,1日登陆探索药剂30点,110002,3,10000,,道具,独立随机
1698,登陆2,70057,2,2,2日登陆150钻石,2,150,10000,,元宝,独立随机
1699,登陆2,70057,2,3,2日登陆妙蛙种子,1000353,1,10000,,石像,独立随机
1700,登陆3,70058,2,2,3日登陆200钻石,2,200,10000,,元宝,独立随机
1701,登陆3,70058,2,21,3日登陆100洗练石,21,100,10000,,熔石,独立随机
1702,登陆4,70059,2,2,4日登陆250钻石,2,250,10000,,元宝,独立随机
1703,登陆4,70059,2,16,4日登陆100000水晶,16,100000,10000,,精魂,独立随机
1704,登陆5,70060,2,2,5日登陆300钻石,2,300,10000,,元宝,独立随机
1705,登陆5,70060,2,14,5日登陆皮丘专属,350056,200,10000,,道具,独立随机
1706,登陆6,70061,2,2,6日登陆350钻石,2,350,10000,,元宝,独立随机
1707,登陆6,70061,2,14,6日登陆皮丘碎片,21000356,100,10000,,道具,独立随机
1708,登陆7,70062,2,3,7日登陆吞电虎,1000384,1,10000,,石像,独立随机
1709,登陆7,70062,2,3,7日登陆席多蓝,1000362,1,10000,,石像,独立随机
1710,每日PVP结算奖励1,7777,2,8,5000*50,8,5000,10000,,钱币,独立随机
1711,每日PVP结算奖励2,7777,2,16,500*50,16,500,10000,,精魂,独立随机
1712,每日PVP结算奖励3,7777,2,1,5*50,1,5,10000,,角色经验,独立随机
1713,每日PVP结算奖励4,7777,2,5,10*50,5,10,10000,,GP,独立随机
1714,普通副本掉落包,6661,1,14,圣诞袜,721003,1,5000,,道具,圆桌随机
1715,普通副本掉落包,6662,1,14,元宵,721005,1,5000,,道具,圆桌随机
1716,普通副本掉落包,6663,1,14,鞭炮,721007,1,5000,,道具,圆桌随机
1717,普通副本掉落包,6664,1,14,玫瑰花,721004,1,10000,,道具,圆桌随机
1718,精英副本掉落包,5551,1,14,圣诞袜,721003,2,5000,,道具,圆桌随机
1719,精英副本掉落包,5552,1,14,元宵,721005,2,5000,,道具,圆桌随机
1720,精英副本掉落包,5553,1,14,鞭炮,721007,2,5000,,道具,圆桌随机
1721,精英副本掉落包,5554,1,14,玫瑰花,721004,2,10000,,道具,圆桌随机
1722,金蛋内容,4444,1,21,洗练石,21,5,500,,熔石,圆桌随机
1723,金蛋内容,4444,1,21,洗练石,21,10,200,,熔石,圆桌随机
1724,金蛋内容,4444,1,14,紫色强化石,700004,1,50,,道具,圆桌随机
1725,金蛋内容,4444,1,14,紫色材料宝箱,190014,1,300,,道具,圆桌随机
1726,金蛋内容,4444,1,14,金色材料宝箱,190015,1,150,,道具,圆桌随机
1727,金蛋内容,4444,1,14,蓝色宝石,711003,2,200,,道具,圆桌随机
1728,金蛋内容,4444,1,14,紫色宝石,711004,1,150,,道具,圆桌随机
1729,金蛋内容,4444,1,14,金色宝石,711005,1,50,,道具,圆桌随机
1730,金蛋内容,4444,1,14,技能卷轴,120001,1,600,,道具,圆桌随机
