id,play_name,face,frame,group,is_visible,play_lv,monster_id1,monster_id2,monster_id3,monster_id4,monster_level1,monster_level2,monster_level3,monster_level4,monster_skill_level1,monster_skill_level2,monster_skill_level3,monster_skill_level4,monster_star1,monster_star2,monster_star3,monster_star4,monster_equip1,monster_equip2,monster_equip3,monster_equip4,career,efficiency,rob_money,rob_exp,score,battle_num
20005,真新镇的小茂,80001,90001,103,0,18,1005362,1005356,1005349,1005347,28,28,28,28,28|28|1|1|1,28|28|1|1|1,28|28|1|1|1,28|28|1|1|1,1,2,1,1,4,4,3,3,1,35284,0,0,0,0
20006,真新镇的小茂,80001,90001,103,0,18,1005350,1005356,1005349,1005347,25,25,25,25,25|25|1|1|1,25|25|1|1|1,25|25|1|1|1,25|25|1|1|1,1,2,1,1,4,4,3,3,1,35366,0,0,0,0
20007,真新镇的小茂,80001,90001,103,0,18,1004352,1004356,1004349,1004347,25,25,25,25,20|20|1|1|1,20|20|1|1|1,20|20|1|1|1,20|20|1|1|1,1,2,1,1,3,3,3,3,1,28482,0,0,0,0
20008,白石镇的小林,80001,90001,102,0,15,1004353,1004356,1004350,1004347,20,20,20,20,18|18|1|1|1,18|18|1|1|1,18|18|1|1|1,18|18|1|1|1,1,1,1,1,3,3,3,3,1,25230,0,0,0,0
20009,白石镇的小林,80001,90001,102,0,15,1004331,1004356,1004350,1004347,18,18,18,18,18|18|1|1|1,18|18|1|1|1,18|18|1|1|1,18|18|1|1|1,1,1,1,1,3,3,2,2,1,24364,0,0,0,0
20010,白石镇的小林,80001,90001,102,0,15,1003347,1003356,1003350,0,18,18,18,18,15|15|1|1|1,15|15|1|1|1,15|15|1|1|1,15|15|1|1|1,1,1,1,1,3,3,2,2,1,14715,0,0,0,0
20011,白石镇的小林,80001,90001,101,0,12,1003333,1003356,1003347,0,18,18,18,18,15|15|1|1|1,15|15|1|1|1,15|15|1|1|1,15|15|1|1|1,1,1,1,1,3,3,2,2,1,12565,0,0,0,0
20012,白石镇的小林,80001,90001,101,0,12,1003333,1003356,1003325,0,15,15,15,15,10|10|1|1|1,10|10|1|1|1,10|10|1|1|1,10|10|1|1|1,1,1,1,1,2,2,2,2,1,9781,0,0,0,0
20013,白石镇的小林,80001,90001,101,0,12,1003333,1003356,0,0,15,15,15,15,10|10|1|1|1,10|10|1|1|1,10|10|1|1|1,10|10|1|1|1,1,1,1,1,2,2,2,2,1,7457,0,0,0,0
20014,白石镇的小林,80001,90001,101,0,12,1003333,1003356,0,0,15,15,15,15,10|10|1|1|1,10|10|1|1|1,10|10|1|1|1,10|10|1|1|1,1,1,1,1,2,2,2,2,1,7457,0,0,0,0
100011101020,真新镇的小林,80001,90001,100011101,0,20,1005303,1005318,1005316,1005332,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,24729,0,0,0,0
100011101021,真新镇的小林,80001,90001,100011101,0,21,1005303,1005318,1005316,1005332,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,25132,24000,4800,0,0
100011101022,真新镇的小林,80001,90001,100011101,0,22,1005303,1005318,1005316,1005332,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,25527,25200,5040,0,0
100011101023,真新镇的小林,80001,90001,100011101,0,23,1005303,1005318,1005316,1005332,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,25930,26400,5280,0,0
100011101024,真新镇的小林,80001,90001,100011101,0,24,1005303,1005318,1005316,1005332,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,26324,27600,5520,0,0
100011101025,真新镇的小林,80001,90001,100011101,0,25,1005303,1005318,1005316,1005332,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,26727,28800,5760,0,0
100011101026,真新镇的小林,80001,90001,100011101,0,26,1005303,1005318,1005316,1005332,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,29446,30000,6000,0,0
100011101027,真新镇的小林,80001,90001,100011101,0,27,1005303,1005318,1005316,1005332,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,29917,31200,6240,0,0
100011101028,真新镇的小林,80001,90001,100011101,0,28,1005303,1005318,1005316,1005332,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,30377,32400,6480,0,0
100011101029,真新镇的小林,80001,90001,100011101,0,29,1005303,1005318,1005316,1005332,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,30843,33600,6720,0,0
100011101030,真新镇的小林,80001,90001,100011101,0,30,1006303,1006318,1006316,1006332,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,36024,34800,6960,0,0
100011101031,真新镇的小林,80001,90001,100011101,0,31,1006303,1006318,1006316,1006332,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,39153,36000,7200,0,0
100011101032,真新镇的小林,80001,90001,100011101,0,32,1006303,1006318,1006316,1006332,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,39684,37200,7440,0,0
100011101033,真新镇的小林,80001,90001,100011101,0,33,1006303,1006318,1006316,1006332,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,40216,38400,7680,0,0
100011101034,真新镇的小林,80001,90001,100011101,0,34,1006303,1006318,1006316,1006332,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,40747,39600,7920,0,0
100011101035,真新镇的小林,80001,90001,100011101,0,35,1006303,1006318,1006316,1006332,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,41279,40800,8160,0,0
100011101036,真新镇的小林,80001,90001,100011101,0,36,1006303,1006318,1006316,1006332,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,44795,42000,8400,0,0
100011101037,真新镇的小林,80001,90001,100011101,0,37,1006303,1006318,1006316,1006332,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,45395,43200,8640,0,0
100011101038,真新镇的小林,80001,90001,100011101,0,38,1006303,1006318,1006316,1006332,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,45992,44400,8880,0,0
100011101039,真新镇的小林,80001,90001,100011101,0,39,1006303,1006318,1006316,1006332,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,46595,45600,9120,0,0
100011101040,真新镇的小林,80001,90001,100011101,0,40,1007303,1007318,1007316,1007332,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,52294,46800,9360,0,0
100011101041,真新镇的小林,80001,90001,100011101,0,41,1007303,1007318,1007316,1007332,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,56684,48000,9600,0,0
100011101042,真新镇的小林,80001,90001,100011101,0,42,1007303,1007318,1007316,1007332,52,52,52,52,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,7,7,7,7,9,9,9,9,1,57344,49200,9840,0,0
100011101043,真新镇的小林,80001,90001,100011101,0,43,1007303,1007318,1007316,1007332,53,53,53,53,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,7,7,7,7,9,9,9,9,1,58013,50400,10080,0,0
100011101044,真新镇的小林,80001,90001,100011101,0,44,1007303,1007318,1007316,1007332,54,54,54,54,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,7,7,7,7,9,9,9,9,1,58673,51600,10320,0,0
100011101045,真新镇的小林,80001,90001,100011101,0,45,1007303,1007318,1007316,1007332,55,55,55,55,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,7,7,7,7,9,9,9,9,1,59342,52800,10560,0,0
100011101046,真新镇的小林,80001,90001,100011101,0,46,1007303,1007318,1007316,1007332,56,56,56,56,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,8,8,8,8,9,9,9,9,1,63655,54000,10800,0,0
100011101047,真新镇的小林,80001,90001,100011101,0,47,1007303,1007318,1007316,1007332,57,57,57,57,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,8,8,8,8,9,9,9,9,1,64392,55200,11040,0,0
100011101048,真新镇的小林,80001,90001,100011101,0,48,1007303,1007318,1007316,1007332,58,58,58,58,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,8,8,8,8,9,9,9,9,1,65117,56400,11280,0,0
100011101049,真新镇的小林,80001,90001,100011101,0,49,1007303,1007318,1007316,1007332,59,59,59,59,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,8,8,8,8,9,9,9,9,1,65849,57600,11520,0,0
100011101050,真新镇的小林,80001,90001,100011101,0,50,1008303,1008318,1008316,1008332,60,60,60,60,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,8,8,8,8,9,9,9,9,1,72532,58800,11760,0,0
100011101051,真新镇的小林,80001,90001,100011101,0,51,1008303,1008318,1008316,1008332,61,61,61,61,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,9,9,9,9,10,10,10,10,1,77720,60000,12000,0,0
100011101052,真新镇的小林,80001,90001,100011101,0,52,1008303,1008318,1008316,1008332,62,62,62,62,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,9,9,9,9,10,10,10,10,1,78517,0,0,0,0
100011101053,真新镇的小林,80001,90001,100011101,0,53,1008303,1008318,1008316,1008332,63,63,63,63,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,9,9,9,9,10,10,10,10,1,79314,0,0,0,0
100011101054,真新镇的小林,80001,90001,100011101,0,54,1008303,1008318,1008316,1008332,64,64,64,64,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,9,9,9,9,10,10,10,10,1,80112,0,0,0,0
100011101055,真新镇的小林,80001,90001,100011101,0,55,1008303,1008318,1008316,1008332,65,65,65,65,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,9,9,9,9,10,10,10,10,1,80909,0,0,0,0
100011101056,真新镇的小林,80001,90001,100011101,0,56,1008303,1008318,1008316,1008332,66,66,66,66,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,10,10,10,10,10,10,10,10,1,86020,0,0,0,0
100011101057,真新镇的小林,80001,90001,100011101,0,57,1008303,1008318,1008316,1008332,67,67,67,67,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,10,10,10,10,10,10,10,10,1,86885,0,0,0,0
100011101058,真新镇的小林,80001,90001,100011101,0,58,1008303,1008318,1008316,1008332,68,68,68,68,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,10,10,10,10,10,10,10,10,1,87748,0,0,0,0
100011101059,真新镇的小林,80001,90001,100011101,0,59,1008303,1008318,1008316,1008332,69,69,69,69,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,10,10,10,10,10,10,10,10,1,88617,0,0,0,0
100011101060,真新镇的小林,80001,90001,100011101,0,60,1009303,1009318,1009316,1009332,70,70,70,70,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,10,10,10,10,10,10,10,10,1,96276,0,0,0,0
100011101061,真新镇的小林,80001,90001,100011101,0,61,1009303,1009318,1009316,1009332,71,71,71,71,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,11,11,11,11,11,11,11,11,1,103885,0,0,0,0
100011101062,真新镇的小林,80001,90001,100011101,0,62,1009303,1009318,1009316,1009332,72,72,72,72,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,11,11,11,11,11,11,11,11,1,104811,0,0,0,0
100011101063,真新镇的小林,80001,90001,100011101,0,63,1009303,1009318,1009316,1009332,73,73,73,73,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,11,11,11,11,11,11,11,11,1,105745,0,0,0,0
100011101064,真新镇的小林,80001,90001,100011101,0,64,1009303,1009318,1009316,1009332,74,74,74,74,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,11,11,11,11,11,11,11,11,1,106671,0,0,0,0
100011101065,真新镇的小林,80001,90001,100011101,0,65,1009303,1009318,1009316,1009332,75,75,75,75,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,11,11,11,11,11,11,11,11,1,107606,0,0,0,0
100011101066,真新镇的小林,80001,90001,100011101,0,66,1009303,1009318,1009316,1009332,76,76,76,76,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,12,12,12,12,11,11,11,11,1,113514,0,0,0,0
100011101067,真新镇的小林,80001,90001,100011101,0,67,1009303,1009318,1009316,1009332,77,77,77,77,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,12,12,12,12,11,11,11,11,1,114517,0,0,0,0
100011101068,真新镇的小林,80001,90001,100011101,0,68,1009303,1009318,1009316,1009332,78,78,78,78,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,12,12,12,12,11,11,11,11,1,115508,0,0,0,0
100011101069,真新镇的小林,80001,90001,100011101,0,69,1009303,1009318,1009316,1009332,79,79,79,79,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,12,12,12,12,11,11,11,11,1,116506,0,0,0,0
100011101070,真新镇的小林,80001,90001,100011101,0,70,1010303,1010318,1010316,1010332,80,80,80,80,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,12,12,12,12,11,11,11,11,1,125156,0,0,0,0
100011101071,真新镇的小林,80001,90001,100011101,0,71,1010303,1010318,1010316,1010332,81,81,81,81,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,13,13,13,13,12,12,12,12,1,132634,0,0,0,0
100011101072,真新镇的小林,80001,90001,100011101,0,72,1010303,1010318,1010316,1010332,82,82,82,82,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,13,13,13,13,12,12,12,12,1,133697,0,0,0,0
100011101073,真新镇的小林,80001,90001,100011101,0,73,1010303,1010318,1010316,1010332,83,83,83,83,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,13,13,13,13,12,12,12,12,1,134760,0,0,0,0
100011101074,真新镇的小林,80001,90001,100011101,0,74,1010303,1010318,1010316,1010332,84,84,84,84,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,13,13,13,13,12,12,12,12,1,135823,0,0,0,0
100011101075,真新镇的小林,80001,90001,100011101,0,75,1010303,1010318,1010316,1010332,85,85,85,85,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,13,13,13,13,12,12,12,12,1,136887,0,0,0,0
100011101076,真新镇的小林,80001,90001,100011101,0,76,1010303,1010318,1010316,1010332,86,86,86,86,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,14,14,14,14,12,12,12,12,1,143593,0,0,0,0
100011101077,真新镇的小林,80001,90001,100011101,0,77,1010303,1010318,1010316,1010332,87,87,87,87,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,14,14,14,14,12,12,12,12,1,144723,0,0,0,0
100011101078,真新镇的小林,80001,90001,100011101,0,78,1010303,1010318,1010316,1010332,88,88,88,88,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,14,14,14,14,12,12,12,12,1,145852,0,0,0,0
100011101079,真新镇的小林,80001,90001,100011101,0,79,1010303,1010318,1010316,1010332,89,89,89,89,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,14,14,14,14,12,12,12,12,1,146987,0,0,0,0
100011101080,真新镇的小林,80001,90001,100011101,0,80,1011303,1011318,1011316,1011332,90,90,90,90,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,14,14,14,14,12,12,12,12,1,156610,0,0,0,0
100011101081,真新镇的小林,80001,90001,100011101,0,81,1011303,1011318,1011316,1011332,91,91,91,91,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,15,15,15,15,13,13,13,13,1,164886,0,0,0,0
100011101082,真新镇的小林,80001,90001,100011101,0,82,1011303,1011318,1011316,1011332,92,92,92,92,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,15,15,15,15,13,13,13,13,1,166078,0,0,0,0
100011101083,真新镇的小林,80001,90001,100011101,0,83,1011303,1011318,1011316,1011332,93,93,93,93,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,15,15,15,15,13,13,13,13,1,167278,0,0,0,0
100011101084,真新镇的小林,80001,90001,100011101,0,84,1011303,1011318,1011316,1011332,94,94,94,94,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,15,15,15,15,13,13,13,13,1,168470,0,0,0,0
100011101085,真新镇的小林,80001,90001,100011101,0,85,1011303,1011318,1011316,1011332,95,95,95,95,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,15,15,15,15,13,13,13,13,1,169670,0,0,0,0
100011101086,真新镇的小林,80001,90001,100011101,0,86,1011303,1011318,1011316,1011332,96,96,96,96,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,16,16,16,16,13,13,13,13,1,177174,0,0,0,0
100011101087,真新镇的小林,80001,90001,100011101,0,87,1011303,1011318,1011316,1011332,97,97,97,97,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,16,16,16,16,13,13,13,13,1,178442,0,0,0,0
100011101088,真新镇的小林,80001,90001,100011101,0,88,1011303,1011318,1011316,1011332,98,98,98,98,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,16,16,16,16,13,13,13,13,1,179699,0,0,0,0
100011101089,真新镇的小林,80001,90001,100011101,0,89,1011303,1011318,1011316,1011332,99,99,99,99,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,16,16,16,16,13,13,13,13,1,180962,0,0,0,0
100011101090,真新镇的小林,80001,90001,100011101,0,90,1012303,1012318,1012316,1012332,100,100,100,100,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,16,16,16,16,13,13,13,13,1,191790,0,0,0,0
100011102020,真新镇的小林,80001,90001,100011102,0,20,1005337,1005322,1005309,1005306,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,22444,0,0,0,0
100011102021,真新镇的小林,80001,90001,100011102,0,21,1005337,1005322,1005309,1005306,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,22805,24000,4800,0,0
100011102022,真新镇的小林,80001,90001,100011102,0,22,1005337,1005322,1005309,1005306,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,23159,25200,5040,0,0
100011102023,真新镇的小林,80001,90001,100011102,0,23,1005337,1005322,1005309,1005306,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,23520,26400,5280,0,0
100011102024,真新镇的小林,80001,90001,100011102,0,24,1005337,1005322,1005309,1005306,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,23874,27600,5520,0,0
100011102025,真新镇的小林,80001,90001,100011102,0,25,1005337,1005322,1005309,1005306,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,24235,28800,5760,0,0
100011102026,真新镇的小林,80001,90001,100011102,0,26,1005337,1005322,1005309,1005306,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,26673,30000,6000,0,0
100011102027,真新镇的小林,80001,90001,100011102,0,27,1005337,1005322,1005309,1005306,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,27096,31200,6240,0,0
100011102028,真新镇的小林,80001,90001,100011102,0,28,1005337,1005322,1005309,1005306,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,27506,32400,6480,0,0
100011102029,真新镇的小林,80001,90001,100011102,0,29,1005337,1005322,1005309,1005306,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,27927,33600,6720,0,0
100011102030,真新镇的小林,80001,90001,100011102,0,30,1006337,1006322,1006309,1006306,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,32622,34800,6960,0,0
100011102031,真新镇的小林,80001,90001,100011102,0,31,1006337,1006322,1006309,1006306,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,35429,36000,7200,0,0
100011102032,真新镇的小林,80001,90001,100011102,0,32,1006337,1006322,1006309,1006306,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,35906,37200,7440,0,0
100011102033,真新镇的小林,80001,90001,100011102,0,33,1006337,1006322,1006309,1006306,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,36383,38400,7680,0,0
100011102034,真新镇的小林,80001,90001,100011102,0,34,1006337,1006322,1006309,1006306,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,36860,39600,7920,0,0
100011102035,真新镇的小林,80001,90001,100011102,0,35,1006337,1006322,1006309,1006306,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,37336,40800,8160,0,0
100011102036,真新镇的小林,80001,90001,100011102,0,36,1006337,1006322,1006309,1006306,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,40489,42000,8400,0,0
100011102037,真新镇的小林,80001,90001,100011102,0,37,1006337,1006322,1006309,1006306,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,41028,43200,8640,0,0
100011102038,真新镇的小林,80001,90001,100011102,0,38,1006337,1006322,1006309,1006306,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,41561,44400,8880,0,0
100011102039,真新镇的小林,80001,90001,100011102,0,39,1006337,1006322,1006309,1006306,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,42104,45600,9120,0,0
100011102040,真新镇的小林,80001,90001,100011102,0,40,1007337,1007322,1007309,1007306,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,47227,46800,9360,0,0
100011102041,真新镇的小林,80001,90001,100011102,0,41,1007337,1007322,1007309,1007306,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,51213,48000,9600,0,0
100011102042,真新镇的小林,80001,90001,100011102,0,42,1007337,1007322,1007309,1007306,52,52,52,52,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,7,7,7,7,9,9,9,9,1,51806,49200,9840,0,0
100011102043,真新镇的小林,80001,90001,100011102,0,43,1007337,1007322,1007309,1007306,53,53,53,53,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,7,7,7,7,9,9,9,9,1,52405,50400,10080,0,0
100011102044,真新镇的小林,80001,90001,100011102,0,44,1007337,1007322,1007309,1007306,54,54,54,54,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,7,7,7,7,9,9,9,9,1,52998,51600,10320,0,0
100011102045,真新镇的小林,80001,90001,100011102,0,45,1007337,1007322,1007309,1007306,55,55,55,55,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,7,7,7,7,9,9,9,9,1,53597,52800,10560,0,0
100011102046,真新镇的小林,80001,90001,100011102,0,46,1007337,1007322,1007309,1007306,56,56,56,56,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,8,8,8,8,9,9,9,9,1,57465,54000,10800,0,0
100011102047,真新镇的小林,80001,90001,100011102,0,47,1007337,1007322,1007309,1007306,57,57,57,57,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,8,8,8,8,9,9,9,9,1,58126,55200,11040,0,0
100011102048,真新镇的小林,80001,90001,100011102,0,48,1007337,1007322,1007309,1007306,58,58,58,58,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,8,8,8,8,9,9,9,9,1,58775,56400,11280,0,0
100011102049,真新镇的小林,80001,90001,100011102,0,49,1007337,1007322,1007309,1007306,59,59,59,59,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,8,8,8,8,9,9,9,9,1,59434,57600,11520,0,0
100011102050,真新镇的小林,80001,90001,100011102,0,50,1008337,1008322,1008309,1008306,60,60,60,60,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,8,8,8,8,9,9,9,9,1,65433,58800,11760,0,0
100011102051,真新镇的小林,80001,90001,100011102,0,51,1008337,1008322,1008309,1008306,61,61,61,61,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,9,9,9,9,10,10,10,10,1,70135,60000,12000,0,0
100011102052,真新镇的小林,80001,90001,100011102,0,52,1008337,1008322,1008309,1008306,62,62,62,62,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,9,9,9,9,10,10,10,10,1,70850,0,0,0,0
